Date,Time,Elapsed Seconds,Latitude,Longitude,Particulate Matter-PM10 (ug/m^3),Particulate Matter-PM2.5 (ug/m^3),Particulate Matter-PM1.0 (ug/m^3),Particulate Matter-10 Min. Avg. PM10 (ug/m^3),Particulate Matter-10 Min. Avg. PM2.5 (ug/m^3),Particulate Matter-10 Min. Avg. PM1.0 (ug/m^3),Carbon Dioxide-CO2; (ppm),Carbon Dioxide-Avg. (ppm),Ozone-Avg. (ppb),Ozone-O3; (ppb),Air Quality Index-AQI ,Air Quality Index-Avg. ,Pressure Barometric-Pressure (mBar),Internal Temperature-Internal Temperature (degF),Humidity-Humidity (%RH),Light Intensity-Light (lux)
5/18/2021,8:03:15 AM,168,41.96254,-88.12445,35,30,20,25.8,23.6,15.1,454,416.3,266.1,1200,88.6,75,995.62,70.5,55.1,442
5/18/2021,8:03:16 AM,169,41.96254,-88.12445,35,30,20,25.8,23.6,15.1,449,416.5,259.2,-912,88.6,75.1,995.68,70.4,55.1,498.3
5/18/2021,8:03:17 AM,170,41.96254,-88.12445,35,30,20,25.9,23.7,15.2,448,416.6,259.6,336,88.6,75.2,995.68,70.4,55.1,459
5/18/2021,8:03:18 AM,171,41.96254,-88.12445,35,30,20,25.9,23.7,15.2,443,416.8,264,1008,88.6,75.2,995.71,70.3,55.1,413.9
5/18/2021,8:03:19 AM,172,41.96254,-88.12445,35,30,19,26,23.7,15.2,440,416.9,268.3,1008,88.6,75.3,995.63,70.3,55.1,480.8
5/18/2021,8:03:20 AM,173,41.96254,-88.12445,35,30,19,26,23.8,15.2,434,417,268.4,288,88.6,75.4,995.58,70.3,55.1,499.7
5/18/2021,8:03:21 AM,174,41.96254,-88.12445,35,30,19,26.1,23.8,15.3,433,417.1,273.2,1104,88.6,75.5,995.51,70.2,56.4,456.1
5/18/2021,8:03:22 AM,175,41.96254,-88.12445,34,28,18,26.1,23.8,15.3,437,417.2,265.1,-1152,84.4,75.5,995.49,70.2,56.4,412.3
5/18/2021,8:03:23 AM,176,41.96254,-88.12445,34,28,18,26.2,23.8,15.3,430,417.3,270.1,1152,84.4,75.6,995.5,70.2,56.4,423.6
5/18/2021,8:03:24 AM,177,41.96254,-88.12445,33,26,17,26.2,23.9,15.3,429,417.4,265.1,-624,80.2,75.6,995.44,70.1,56.4,451.9
5/18/2021,8:03:25 AM,178,41.96254,-88.12445,32,25,16,26.2,23.9,15.3,424,417.4,259.8,-672,78.1,75.6,995.45,70.1,56.4,473.4
5/18/2021,8:03:26 AM,179,41.96254,-88.12445,32,25,16,26.3,23.9,15.3,426,417.5,257.3,-192,78.1,75.6,995.35,70.1,56.4,462
5/18/2021,8:03:27 AM,180,41.96254,-88.12445,30,25,16,26.3,23.9,15.3,429,417.5,252.5,-624,78.1,75.6,995.34,70.1,56.4,453
5/18/2021,8:03:28 AM,181,41.96254,-88.12445,30,25,16,26.3,23.9,15.3,424,417.6,258.2,1296,78.1,75.6,995.44,70.1,56.4,461.5
5/18/2021,8:03:29 AM,182,41.96254,-88.12445,31,25,15,26.3,23.9,15.3,420,417.6,257.6,144,78.1,75.7,995.39,70,56.4,445.4
5/18/2021,8:03:30 AM,183,41.96254,-88.12445,31,25,15,26.4,23.9,15.3,416,417.6,259.8,672,78.1,75.7,995.33,69.9,56.4,493.7
5/18/2021,8:03:31 AM,184,41.96254,-88.12445,31,25,15,26.4,23.9,15.3,413,417.5,256.6,-336,78.1,75.7,995.28,69.9,56.4,510.1
5/18/2021,8:03:32 AM,185,41.96254,-88.12445,31,23,14,26.4,23.9,15.3,407,417.5,259.9,864,73.9,75.7,995.16,70,56.4,528
5/18/2021,8:03:33 AM,186,41.96254,-88.12445,31,23,14,26.4,23.9,15.3,408,417.4,262.3,720,73.9,75.7,995.19,70,56.4,487
5/18/2021,8:03:34 AM,187,41.96254,-88.12445,30,24,15,26.5,23.9,15.3,408,417.4,268.9,1488,76,75.7,995.16,70,56.4,539.4
5/18/2021,8:03:35 AM,188,41.96254,-88.12445,30,24,15,26.5,23.9,15.3,410,417.3,267.7,48,76,75.7,995.18,70,56.4,561.7
5/18/2021,8:03:36 AM,189,41.96254,-88.12445,30,24,15,26.5,23.9,15.3,410,417.3,274.6,1584,76,75.7,995.19,70,56.4,514.1
5/18/2021,8:03:37 AM,190,41.96254,-88.12445,27,22,14,26.5,23.9,15.3,411,417.3,270.7,-480,71.8,75.7,995.11,70,56.4,559.1
5/18/2021,8:03:38 AM,191,41.96254,-88.12445,27,22,14,26.5,23.9,15.3,407,417.2,270.3,192,71.8,75.6,995.14,70,56.4,535.7
5/18/2021,8:03:39 AM,192,41.96254,-88.12445,29,22,15,26.5,23.9,15.3,403,417.1,278.3,1824,71.8,75.6,995.14,70,56.4,409.4
5/18/2021,8:03:40 AM,193,41.96254,-88.12445,29,22,15,26.5,23.9,15.3,403,417.1,280.3,672,71.8,75.6,995.12,70,56.4,434.6
5/18/2021,8:03:41 AM,194,41.96254,-88.12445,29,22,15,26.5,23.8,15.3,402,417,277.2,-336,71.8,75.6,995.16,70,56.4,509.3
5/18/2021,8:03:42 AM,195,41.96254,-88.12445,27,22,14,26.5,23.8,15.3,404,416.9,280.2,864,71.8,75.6,995.13,70,56.4,535
5/18/2021,8:03:43 AM,196,41.96254,-88.12445,28,23,15,26.5,23.8,15.3,404,416.9,276.8,-384,73.9,75.5,995.15,70,56.4,563.8
5/18/2021,8:03:44 AM,197,41.96031,-88.12600,27,22,15,26.6,23.8,15.3,406,416.8,281.9,1296,71.8,75.5,995.17,70,56.4,539
5/18/2021,8:03:45 AM,198,41.96031,-88.12606,27,22,15,26.6,23.8,15.3,407,416.8,279.6,-192,71.8,75.5,995.12,70,56.4,541.2
5/18/2021,8:03:46 AM,199,41.96031,-88.12613,27,22,15,26.6,23.8,15.3,403,416.7,274.8,-672,71.8,75.5,995.12,70,56.4,542.6
5/18/2021,8:03:47 AM,200,41.96031,-88.12620,26,22,15,26.6,23.8,15.3,397,416.6,271.3,-432,71.8,75.5,995.17,69.9,56.4,510.7
5/18/2021,8:03:48 AM,201,41.96032,-88.12628,26,22,15,26.5,23.8,15.3,396,416.5,274.5,912,71.8,75.5,995.23,69.9,56.4,487.2
5/18/2021,8:03:49 AM,202,41.96033,-88.12635,26,23,15,26.5,23.8,15.3,397,416.4,277.8,960,73.9,75.4,995.27,69.9,56.4,487.2
5/18/2021,8:03:50 AM,203,41.96034,-88.12641,26,23,15,26.5,23.8,15.3,397,416.3,284.5,1632,73.9,75.4,995.28,69.9,56.4,419.3
5/18/2021,8:03:51 AM,204,41.96035,-88.12647,26,23,15,26.5,23.8,15.3,396,416.2,286.4,672,73.9,75.4,995.28,69.9,56.4,443.4
5/18/2021,8:03:52 AM,205,41.96038,-88.12654,26,22,15,26.5,23.8,15.3,396,416.1,290.8,1200,71.8,75.4,995.26,69.9,56.4,444.5
5/18/2021,8:03:53 AM,206,41.96040,-88.12661,26,22,15,26.5,23.8,15.3,398,416,290.8,288,71.8,75.4,995.25,69.8,56.4,433.5
5/18/2021,8:03:54 AM,207,41.96042,-88.12668,24,22,15,26.5,23.8,15.3,398,415.9,288.9,-96,71.8,75.4,995.25,69.8,56.4,440.6
5/18/2021,8:03:55 AM,208,41.96044,-88.12676,24,22,15,26.5,23.7,15.3,398,415.8,290.3,576,71.8,75.4,995.22,69.8,56.4,440.9
5/18/2021,8:03:56 AM,209,41.96046,-88.12683,24,22,15,26.5,23.7,15.3,398,415.8,297.6,1824,71.8,75.3,995.28,69.7,56.4,466.1
5/18/2021,8:03:57 AM,210,41.96049,-88.12689,23,22,15,26.5,23.7,15.3,395,415.7,291.9,-912,71.8,75.3,995.25,69.7,56.4,485.6
5/18/2021,8:03:58 AM,211,41.96051,-88.12695,24,23,16,26.5,23.7,15.3,395,415.6,292.5,432,73.9,75.3,995.26,69.5,56.4,507.4
5/18/2021,8:03:59 AM,212,41.96055,-88.12700,23,22,16,26.5,23.7,15.3,395,415.5,296.3,1104,71.8,75.3,995.26,69.5,56.4,460.7
5/18/2021,8:04:00 AM,213,41.96058,-88.12704,23,22,16,26.4,23.7,15.3,400,415.4,289.6,-1152,71.8,75.3,995.21,69.5,56.4,535.4
5/18/2021,8:04:01 AM,214,41.96062,-88.12708,23,22,16,26.4,23.7,15.3,400,415.3,288.2,0,71.8,75.3,995.21,69.6,56.4,580.8
5/18/2021,8:04:02 AM,215,41.96063,-88.12709,23,22,15,26.4,23.7,15.3,403,415.3,292,1104,71.8,75.3,995.19,69.5,56.4,564.6
5/18/2021,8:04:03 AM,216,41.96068,-88.12713,23,22,15,26.4,23.7,15.3,402,415.2,291.5,192,71.8,75.2,995.17,69.4,56.4,451.6
5/18/2021,8:04:04 AM,217,41.96073,-88.12717,20,20,15,26.4,23.7,15.3,400,415.1,293.7,768,67.6,75.2,995.16,69.4,57.8,547
5/18/2021,8:04:05 AM,218,41.96077,-88.12721,20,20,15,26.3,23.6,15.3,402,415.1,294.4,432,67.6,75.2,995.18,69.4,57.8,581.2
5/18/2021,8:04:06 AM,219,41.96083,-88.12722,20,20,15,26.3,23.6,15.3,403,415,295.9,624,67.6,75.1,995.23,69.5,57.8,558.6
5/18/2021,8:04:07 AM,220,41.96088,-88.12723,22,20,14,26.3,23.6,15.3,399,414.9,301.5,1536,67.6,75.1,995.21,69.4,57.8,566.2
5/18/2021,8:04:08 AM,221,41.96094,-88.12724,22,20,14,26.3,23.6,15.2,403,414.9,295.6,-1008,67.6,75.1,995.16,69.4,57.8,553.5
5/18/2021,8:04:09 AM,222,41.96105,-88.12727,22,20,14,26.2,23.6,15.2,399,414.8,294.7,96,67.6,75,995.23,69.3,57.8,573.6
5/18/2021,8:04:10 AM,223,41.96107,-88.12727,21,19,13,26.2,23.6,15.2,398,414.7,300.4,1584,65.5,75,995.18,69.3,57.8,595.8
5/18/2021,8:04:11 AM,224,41.96110,-88.12727,21,19,13,26.2,23.5,15.2,398,414.7,295.5,-816,65.5,74.9,995.21,69.3,57.8,602.9
5/18/2021,8:04:12 AM,225,41.96113,-88.12726,19,18,13,26.2,23.5,15.2,398,414.6,290.8,-768,63.4,74.9,995.21,69.3,57.8,550.4
5/18/2021,8:04:13 AM,226,41.96117,-88.12726,20,19,14,26.1,23.5,15.2,399,414.5,288.2,-288,65.5,74.9,995.19,69.2,57.8,533.8
5/18/2021,8:04:14 AM,227,41.96117,-88.12726,19,18,13,26.1,23.5,15.2,403,414.5,289.9,672,63.4,74.8,995.13,69.2,57.8,549
5/18/2021,8:04:15 AM,228,41.96117,-88.12726,19,18,13,26.1,23.4,15.2,403,414.4,292.6,912,63.4,74.8,995.12,69.3,57.8,554.4
5/18/2021,8:04:16 AM,229,41.96117,-88.12726,19,18,13,26,23.4,15.2,399,414.4,289,-528,63.4,74.7,995.15,69.2,57.8,539.7
5/18/2021,8:04:17 AM,230,41.96117,-88.12726,21,18,12,26,23.4,15.2,402,414.3,283.4,-1008,63.4,74.7,995.13,69.3,57.8,550.7
5/18/2021,8:04:18 AM,231,41.96117,-88.12726,21,18,12,26,23.4,15.2,402,414.3,288.4,1440,63.4,74.6,995.16,69.3,57.8,562.6
5/18/2021,8:04:19 AM,232,41.96117,-88.12726,20,18,12,26,23.4,15.1,403,414.2,290.3,720,63.4,74.6,995.14,69.2,57.8,568.1
5/18/2021,8:04:20 AM,233,41.96117,-88.12726,20,18,12,26,23.3,15.1,401,414.1,289,0,63.4,74.5,995.16,69.2,57.8,547.4
5/18/2021,8:04:21 AM,234,41.96117,-88.12726,20,18,12,25.9,23.3,15.1,399,414.1,288.6,192,63.4,74.5,995.15,69.1,57.8,552.8
5/18/2021,8:04:22 AM,235,41.96117,-88.12726,21,19,12,25.9,23.3,15.1,398,414,290.4,720,65.5,74.4,995.16,69.1,57.8,555.9
5/18/2021,8:04:23 AM,236,41.96117,-88.12726,21,19,12,25.9,23.3,15.1,395,413.9,291.8,624,65.5,74.4,995.23,69.2,57.8,568.4
5/18/2021,8:04:24 AM,237,41.96117,-88.12726,21,19,12,25.9,23.3,15.1,398,413.9,292.2,384,65.5,74.4,995.22,69.2,57.8,551.4
5/18/2021,8:04:25 AM,238,41.96117,-88.12726,21,19,12,25.8,23.2,15.1,401,413.8,287.8,-768,65.5,74.3,995.29,69.2,57.8,556.2
5/18/2021,8:04:26 AM,239,41.96117,-88.12726,21,19,12,25.8,23.2,15,396,413.7,292.6,1440,65.5,74.3,995.26,69.2,57.8,543.7
5/18/2021,8:04:27 AM,240,41.96117,-88.12726,21,19,12,25.8,23.2,15,394,413.7,294.6,768,65.5,74.2,995.24,69.2,57.8,543.2
5/18/2021,8:04:28 AM,241,41.96117,-88.12726,21,19,12,25.8,23.2,15,391,413.6,298.9,1344,65.5,74.2,995.32,69.2,57.8,561.2
5/18/2021,8:04:29 AM,242,41.96117,-88.12726,22,20,12,25.8,23.2,15,392,413.5,301.4,912,67.6,74.2,995.29,69.1,57.8,538.3
5/18/2021,8:04:30 AM,243,41.96117,-88.12726,22,20,12,25.8,23.2,15,390,413.4,302.6,576,67.6,74.2,995.26,69.1,57.8,538.3
5/18/2021,8:04:31 AM,244,41.96117,-88.12726,22,20,12,25.7,23.1,15,392,413.3,307.8,1584,67.6,74.1,995.4,69.2,57.8,485.4
5/18/2021,8:04:32 AM,245,41.96117,-88.12726,21,20,13,25.7,23.1,15,394,413.2,306.7,48,67.6,74.1,995.42,69.1,57.8,417.6
5/18/2021,8:04:33 AM,246,41.96117,-88.12726,21,20,13,25.7,23.1,15,391,413.1,308.8,816,67.6,74.1,995.47,69,57.7,540.6
5/18/2021,8:04:34 AM,247,41.96117,-88.12726,22,20,12,25.7,23.1,15,389,413,311.8,1056,67.6,74,995.49,69.1,57.8,543.7
5/18/2021,8:04:35 AM,248,41.96117,-88.12726,22,20,12,25.7,23.1,14.9,389,412.9,310.7,48,67.6,74,995.53,69.1,57.8,556.2
5/18/2021,8:04:36 AM,249,41.96117,-88.12726,22,20,12,25.7,23.1,14.9,391,412.8,308.9,-144,67.6,74,995.58,69,59.1,540.6
5/18/2021,8:04:37 AM,250,41.96117,-88.12726,23,21,13,25.6,23.1,14.9,387,412.7,306.9,-192,69.7,74,995.58,69,57.7,561.5
5/18/2021,8:04:38 AM,251,41.96117,-88.12726,23,21,13,25.6,23.1,14.9,386,412.6,303,-672,69.7,74,995.57,69,57.7,554.8
5/18/2021,8:04:39 AM,252,41.96117,-88.12726,24,20,14,25.6,23.1,14.9,384,412.5,300.7,-288,67.6,73.9,995.52,69,57.7,572.3
5/18/2021,8:04:40 AM,253,41.96117,-88.12726,24,20,14,25.6,23,14.9,384,412.4,303.1,912,67.6,73.9,995.63,69,57.7,553
5/18/2021,8:04:41 AM,254,41.96117,-88.12726,24,20,14,25.6,23,14.9,382,412.3,307,1296,67.6,73.9,995.66,68.9,57.7,551.9
5/18/2021,8:04:42 AM,255,41.96117,-88.12726,23,21,14,25.6,23,14.9,380,412.2,307.1,336,69.7,73.9,995.59,68.9,57.7,557.6
5/18/2021,8:04:43 AM,256,41.96117,-88.12726,24,22,15,25.6,23,14.9,384,412.1,309.7,960,71.8,73.9,995.61,68.9,59.1,550.5
5/18/2021,8:04:44 AM,257,41.96117,-88.12726,24,22,16,25.6,23,14.9,384,411.9,305.9,-672,71.8,73.9,995.69,68.9,59.1,554.8
5/18/2021,8:04:45 AM,258,41.96117,-88.12726,24,22,16,25.6,23,14.9,380,411.8,307.3,672,71.8,73.8,995.71,68.8,59.1,540
5/18/2021,8:04:46 AM,259,41.96117,-88.12726,24,22,16,25.6,23,14.9,382,411.7,309,768,71.8,73.8,995.75,68.8,59.1,549.9
5/18/2021,8:04:47 AM,260,41.96117,-88.12726,25,22,17,25.6,23,14.9,382,411.6,313,1344,71.8,73.8,995.75,68.7,57.7,567.8
5/18/2021,8:04:48 AM,261,41.96117,-88.12726,25,22,17,25.6,23,14.9,380,411.5,309.1,-720,71.8,73.8,995.8,68.8,59.1,559
5/18/2021,8:04:49 AM,262,41.96117,-88.12726,25,22,16,25.6,23,14.9,380,411.3,310.3,624,71.8,73.8,995.87,68.7,59.1,541.2
5/18/2021,8:04:50 AM,263,41.96117,-88.12726,25,22,16,25.6,23,14.9,384,411.2,314.7,1488,71.8,73.8,995.85,68.7,57.7,538
5/18/2021,8:04:51 AM,264,41.96117,-88.12726,25,22,16,25.6,23,14.9,384,411.1,315.7,576,71.8,73.8,995.87,68.7,59.1,528.4
5/18/2021,8:04:52 AM,265,41.96117,-88.12726,29,24,18,25.6,23,15,384,411,318.9,1152,76,73.8,995.98,68.7,57.7,516.2
5/18/2021,8:04:53 AM,266,41.96117,-88.12726,29,24,18,25.6,23,15,386,410.9,323.6,1584,76,73.8,995.94,68.6,59.1,548.2
5/18/2021,8:04:54 AM,267,41.96117,-88.12726,29,24,19,25.6,23,15,386,410.9,321.9,-144,76,73.8,996.02,68.7,59.1,546.8
5/18/2021,8:04:55 AM,268,41.96117,-88.12726,29,24,19,25.6,23,15,386,410.8,326.7,1632,76,73.8,996.02,68.7,59.1,561.5
5/18/2021,8:04:56 AM,269,41.96117,-88.12726,29,24,19,25.6,23,15,386,410.7,324.6,-240,76,73.8,996.08,68.6,59.1,546
5/18/2021,8:04:57 AM,270,41.96117,-88.12726,29,25,19,25.6,23,15,389,410.6,327.3,1056,78.1,73.9,996.1,68.6,60.4,537.2
5/18/2021,8:04:58 AM,271,41.96117,-88.12726,29,25,19,25.7,23,15,389,410.5,331.4,1440,78.1,73.9,996.1,68.6,60.4,520.5
5/18/2021,8:04:59 AM,272,41.96117,-88.12726,30,24,19,25.7,23,15.1,391,410.4,328.6,-432,76,73.9,996.03,68.6,59.1,545.9
5/18/2021,8:05:00 AM,273,41.96117,-88.12726,30,24,19,25.7,23,15.1,395,410.4,328.3,240,76,73.9,996.01,68.6,59.1,535.2
5/18/2021,8:05:01 AM,274,41.96117,-88.12726,30,24,19,25.7,23,15.1,394,410.3,329.2,576,76,73.9,996.04,68.6,59.1,531.2
5/18/2021,8:05:02 AM,275,41.96117,-88.12726,29,24,18,25.7,23,15.1,391,410.3,326.3,-480,76,73.9,996.1,68.5,59.1,549
5/18/2021,8:05:03 AM,276,41.96117,-88.12726,29,24,18,25.7,23,15.1,391,410.2,329.8,1296,76,73.9,996.09,68.5,60.4,536.9
5/18/2021,8:05:04 AM,277,41.96117,-88.12726,29,25,18,25.7,23,15.1,394,410.1,328.4,-48,78.1,73.9,996.08,68.5,60.4,452.4
5/18/2021,8:05:05 AM,278,41.96117,-88.12726,29,25,18,25.8,23.1,15.1,395,410.1,326.2,-288,78.1,73.9,996.08,68.6,59.1,532.4
5/18/2021,8:05:06 AM,279,41.96117,-88.12726,29,25,18,25.8,23.1,15.1,394,410,329.8,1344,78.1,74,996.09,68.6,59.1,572
5/18/2021,8:05:07 AM,280,41.96117,-88.12726,29,24,18,25.8,23.1,15.1,392,410,329,96,76,74,996.09,68.5,59.1,596.9
5/18/2021,8:05:08 AM,281,41.96117,-88.12726,29,24,18,25.8,23.1,15.2,391,409.9,327,-240,76,74,996.06,68.5,59.1,580.5
5/18/2021,8:05:09 AM,282,41.96117,-88.12726,29,24,18,25.8,23.1,15.2,391,409.8,325,-240,76,74,996.04,68.5,59.1,565.2
5/18/2021,8:05:10 AM,283,41.96117,-88.12726,28,23,17,25.8,23.1,15.2,391,409.8,322.1,-480,73.9,74,996.08,68.5,59.1,553.1
5/18/2021,8:05:11 AM,284,41.96117,-88.12726,28,23,17,25.8,23.1,15.2,388,409.7,317.1,-1104,73.9,74,996.11,68.5,59.1,558.2
5/18/2021,8:05:12 AM,285,41.96117,-88.12726,28,24,18,25.8,23.1,15.2,392,409.6,320.4,1248,76,74,995.98,68.4,60.4,542.6
5/18/2021,8:05:13 AM,286,41.96117,-88.12726,28,24,18,25.8,23.1,15.2,393,409.6,322,768,76,74,995.92,68.4,59.1,540.3
5/18/2021,8:05:14 AM,287,41.96117,-88.12726,27,23,17,25.8,23.1,15.2,395,409.5,324.8,1152,73.9,74,995.98,68.5,59.1,540.9
5/18/2021,8:05:15 AM,288,41.96117,-88.12726,27,23,17,25.8,23.1,15.2,395,409.5,324,96,73.9,74,995.94,68.5,59.1,548.5
5/18/2021,8:05:16 AM,289,41.96117,-88.12726,28,24,18,25.8,23.1,15.2,392,409.4,326.1,912,76,74,995.92,68.5,60.4,536.4
5/18/2021,8:05:17 AM,290,41.96117,-88.12726,26,24,18,25.8,23.1,15.2,396,409.3,323.5,-432,76,74,995.88,68.5,59.1,542.3
5/18/2021,8:05:18 AM,291,41.96117,-88.12726,26,24,18,25.8,23.1,15.2,394,409.3,326.3,1152,76,74,995.88,68.5,59.1,539.2
5/18/2021,8:05:19 AM,292,41.96117,-88.12726,26,24,17,25.8,23.1,15.2,390,409.2,323.2,-576,76,74,995.95,68.5,59.1,536.9
5/18/2021,8:05:20 AM,293,41.96117,-88.12726,26,24,17,25.8,23.1,15.3,389,409.2,320.5,-480,76,74,995.87,68.5,59.1,517.7
5/18/2021,8:05:21 AM,294,41.96117,-88.12726,26,24,17,25.8,23.1,15.3,391,409.1,318.3,-336,76,74,995.87,68.5,59.1,519.1
5/18/2021,8:05:22 AM,295,41.96117,-88.12726,27,25,18,25.9,23.1,15.3,391,409,318.8,480,78.1,74,995.92,68.5,59.1,529
5/18/2021,8:05:23 AM,296,41.96117,-88.12726,27,25,18,25.9,23.1,15.3,392,409,315.5,-672,78.1,74.1,995.94,68.5,59.1,535.2
5/18/2021,8:05:24 AM,297,41.96117,-88.12726,28,26,19,25.9,23.1,15.3,390,408.9,310.9,-1056,80.2,74.1,995.89,68.4,59.1,524.2
5/18/2021,8:05:25 AM,298,41.96117,-88.12726,28,26,19,25.9,23.1,15.3,386,408.8,314.6,1440,80.2,74.1,995.95,68.5,59.1,543.4
5/18/2021,8:05:26 AM,299,41.96117,-88.12726,28,26,19,25.9,23.1,15.3,384,408.8,314.9,384,80.2,74.1,995.92,68.4,59.1,495.8
5/18/2021,8:05:27 AM,300,41.96117,-88.12726,30,28,20,25.9,23.2,15.3,384,408.7,315.9,624,84.4,74.2,995.96,68.4,59.1,364.6
5/18/2021,8:05:28 AM,301,41.96117,-88.12726,30,28,20,25.9,23.2,15.3,386,408.6,313.9,-288,84.4,74.2,995.93,68.4,59.1,423.1
5/18/2021,8:05:29 AM,302,41.96117,-88.12726,30,28,20,25.9,23.2,15.4,386,408.5,310,-864,84.4,74.2,995.89,68.4,59.1,494.1
5/18/2021,8:05:30 AM,303,41.96117,-88.12726,30,28,20,25.9,23.2,15.4,386,408.5,311.2,672,84.4,74.3,995.92,68.4,59.1,537.5
5/18/2021,8:05:31 AM,304,41.96117,-88.12726,30,28,20,25.9,23.2,15.4,386,408.4,314.9,1440,84.4,74.3,995.98,68.4,60.4,546
5/18/2021,8:05:32 AM,305,41.96117,-88.12726,31,29,20,26,23.2,15.4,386,408.3,311.8,-624,86.5,74.3,996.04,68.4,60.4,550.5
5/18/2021,8:05:33 AM,306,41.96117,-88.12726,31,29,20,26,23.3,15.4,388,408.2,309.1,-528,86.5,74.4,996.06,68.3,60.4,577.6
5/18/2021,8:05:34 AM,307,41.96117,-88.12726,30,29,20,26,23.3,15.4,389,408.2,307.6,-144,86.5,74.4,996.08,68.3,60.4,558.4
5/18/2021,8:05:35 AM,308,41.96117,-88.12726,30,29,20,26,23.3,15.4,389,408.1,309.3,816,86.5,74.4,996.12,68.3,60.4,576.8
5/18/2021,8:05:36 AM,309,41.96117,-88.12726,30,29,20,26,23.3,15.5,390,408.1,307,-384,86.5,74.5,996.14,68.3,60.4,551.6
5/18/2021,8:05:37 AM,310,41.96117,-88.12726,31,28,19,26,23.3,15.5,390,408,309.6,1104,84.4,74.5,996.15,68.3,60.4,480.8
5/18/2021,8:05:38 AM,311,41.96117,-88.12726,31,28,19,26,23.3,15.5,388,407.9,308.9,96,84.4,74.5,996.17,68.3,60.4,404.6
5/18/2021,8:05:39 AM,312,41.96117,-88.12726,31,28,19,26.1,23.4,15.5,389,407.9,311.6,1152,84.4,74.6,996.17,68.3,60.4,457.5
5/18/2021,8:05:40 AM,313,41.96117,-88.12726,30,27,18,26.1,23.4,15.5,391,407.8,309.2,-432,82.3,74.6,996.09,68.2,60.4,511.1
5/18/2021,8:05:41 AM,314,41.96117,-88.12726,30,27,18,26.1,23.4,15.5,393,407.8,309.9,528,82.3,74.6,996.07,68.2,60.4,559.3
5/18/2021,8:05:42 AM,315,41.96117,-88.12726,30,27,18,26.1,23.4,15.5,390,407.7,308.2,-240,82.3,74.7,996.03,68.2,60.4,587.5
5/18/2021,8:05:43 AM,316,41.96117,-88.12726,31,28,19,26.1,23.4,15.5,389,407.7,308.6,432,84.4,74.7,996.03,68.2,59.1,550.7
5/18/2021,8:05:44 AM,317,41.96117,-88.12726,29,26,18,26.1,23.4,15.5,389,407.6,310.8,1008,80.2,74.7,996.01,68.3,59.1,463.2
5/18/2021,8:05:45 AM,318,41.96117,-88.12726,29,26,18,26.1,23.4,15.5,390,407.5,309.5,-96,80.2,74.7,996.06,68.3,59.1,341.3
5/18/2021,8:05:46 AM,319,41.96117,-88.12726,29,26,17,26.1,23.4,15.6,392,407.5,309.6,336,80.2,74.7,996,68.3,59.1,565.7
5/18/2021,8:05:47 AM,320,41.96117,-88.12726,29,26,17,26.2,23.4,15.6,395,407.5,307.4,-384,80.2,74.8,996.15,68.2,59.1,558.9
5/18/2021,8:05:48 AM,321,41.96117,-88.12726,29,26,17,26.2,23.4,15.6,393,407.4,309.8,1056,80.2,74.8,996.11,68.1,59.1,515.4
5/18/2021,8:05:49 AM,322,41.96117,-88.12726,27,25,17,26.2,23.4,15.6,390,407.4,310,384,78.1,74.8,996.06,68.1,59.1,576.5
5/18/2021,8:05:50 AM,323,41.96117,-88.12726,27,25,17,26.2,23.5,15.6,390,407.3,315,1920,78.1,74.8,996.08,68.2,59.1,590.3
5/18/2021,8:05:51 AM,324,41.96117,-88.12726,26,23,17,26.2,23.5,15.6,391,407.3,310.6,-1104,73.9,74.8,996.09,68.2,59.1,584.1
5/18/2021,8:05:52 AM,325,41.96117,-88.12726,26,23,17,26.2,23.5,15.6,391,407.2,314.7,1632,73.9,74.8,996.09,68.2,60.4,582.7
5/18/2021,8:05:53 AM,326,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,389,407.1,316.2,816,73.9,74.8,996.09,68.2,60.4,581.8
5/18/2021,8:05:54 AM,327,41.96117,-88.12726,25,22,16,26.2,23.4,15.6,390,407.1,312.3,-960,71.8,74.8,996.02,68.2,60.4,569.4
5/18/2021,8:05:55 AM,328,41.96117,-88.12726,25,22,16,26.2,23.4,15.6,389,407,310.3,-336,71.8,74.8,996.09,68.2,60.4,596.5
5/18/2021,8:05:56 AM,329,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,389,407,308.2,-384,73.9,74.8,996.09,68.2,60.4,590.3
5/18/2021,8:05:57 AM,330,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,387,406.9,309.3,672,73.9,74.8,996.08,68.2,60.4,593.9
5/18/2021,8:05:58 AM,331,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,388,406.9,311.1,912,73.9,74.8,996.09,68.2,59.1,596.2
5/18/2021,8:05:59 AM,332,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,392,406.8,312.8,864,73.9,74.8,996.08,68.2,60.4,583.7
5/18/2021,8:06:00 AM,333,41.96117,-88.12726,26,23,17,26.2,23.4,15.6,392,406.8,315.7,1296,73.9,74.8,996.08,68.2,59.1,579.2
5/18/2021,8:06:01 AM,334,41.96117,-88.12726,24,23,17,26.1,23.4,15.6,391,406.7,317.5,912,73.9,74.7,996.07,68.2,59.1,574.4
